parameter,mean,sd,hdi_2.5%,hdi_97.5%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat,effect_scope,variable,variant_id,variant_label,model_id,scheme_id,scheme_source,fe_label
beta_main[食品消费量],-0.034,0.025,-0.081,0.018,0.0,0.0,4925.0,3236.0,1.0,main,食品消费量,province_year_amplification,Province + year amplification,SYS_10001 | Province: No / Year: Yes,SYS_10001,systematic,Province: No / Year: Yes
"beta_main[饮用水
供水综合生产能力(万立方米/日)]",-0.022,0.048,-0.111,0.077,0.001,0.001,2883.0,2467.0,1.0,main,"饮用水
供水综合生产能力(万立方米/日)",province_year_amplification,Province + year amplification,SYS_10001 | Province: No / Year: Yes,SYS_10001,systematic,Province: No / Year: Yes
alpha,0.009,0.023,-0.034,0.057,0.0,0.0,5436.0,2524.0,1.0,global,,year_only_additive,Year-only additive,SYS_10001 | Province: No / Year: Yes,SYS_10001,systematic,Province: No / Year: Yes
sigma_residual,0.414,0.018,0.379,0.448,0.0,0.0,4888.0,3086.0,1.0,global,,year_only_additive,Year-only additive,SYS_10001 | Province: No / Year: Yes,SYS_10001,systematic,Province: No / Year: Yes
beta_main[PM2.5],0.106,0.032,0.041,0.168,0.001,0.001,4218.0,3021.0,1.0,main,PM2.5,year_only_additive,Year-only additive,SYS_10001 | Province: No / Year: Yes,SYS_10001,systematic,Province: No / Year: Yes
beta_main[R1xday],0.136,0.03,0.078,0.194,0.0,0.0,4074.0,2929.0,1.0,main,R1xday,year_only_additive,Year-only additive,SYS_10001 | Province: No / Year: Yes,SYS_10001,systematic,Province: No / Year: Yes
beta_main[TA（°C）],0.109,0.035,0.04,0.178,0.001,0.001,4271.0,2938.0,1.0,main,TA（°C）,year_only_additive,Year-only additive,SYS_10001 | Province: No / Year: Yes,SYS_10001,systematic,Province: No / Year: Yes
beta_main[医疗水平],0.269,0.038,0.193,0.342,0.001,0.001,3703.0,2546.0,1.0,main,医疗水平,year_only_additive,Year-only additive,SYS_10001 | Province: No / Year: Yes,SYS_10001,systematic,Province: No / Year: Yes
beta_main[抗菌药物使用强度],0.1,0.028,0.047,0.154,0.0,0.0,4850.0,2933.0,1.0,main,抗菌药物使用强度,year_only_additive,Year-only additive,SYS_10001 | Province: No / Year: Yes,SYS_10001,systematic,Province: No / Year: Yes
"beta_main[牲畜饲养
-猪年底头数]",0.153,0.027,0.103,0.207,0.0,0.0,4098.0,3420.0,1.0,main,"牲畜饲养
-猪年底头数",year_only_additive,Year-only additive,SYS_10001 | Province: No / Year: Yes,SYS_10001,systematic,Province: No / Year: Yes
beta_main[食品消费量],0.012,0.031,-0.049,0.072,0.0,0.0,4136.0,3235.0,1.0,main,食品消费量,year_only_additive,Year-only additive,SYS_10001 | Province: No / Year: Yes,SYS_10001,systematic,Province: No / Year: Yes
"beta_main[饮用水
供水综合生产能力(万立方米/日)]",0.084,0.029,0.03,0.141,0.0,0.0,4017.0,3157.0,1.0,main,"饮用水
供水综合生产能力(万立方米/日)",year_only_additive,Year-only additive,SYS_10001 | Province: No / Year: Yes,SYS_10001,systematic,Province: No / Year: Yes
alpha,0.009,0.024,-0.035,0.056,0.0,0.0,5049.0,2852.0,1.0,global,,year_only_amplification,Year-only amplification,SYS_10001 | Province: No / Year: Yes,SYS_10001,systematic,Province: No / Year: Yes
sigma_residual,0.415,0.018,0.382,0.452,0.0,0.0,5086.0,2900.0,1.0,global,,year_only_amplification,Year-only amplification,SYS_10001 | Province: No / Year: Yes,SYS_10001,systematic,Province: No / Year: Yes
beta_interaction[R1xday × 抗菌药物使用强度],0.008,0.027,-0.042,0.061,0.0,0.0,4841.0,2658.0,1.0,interaction,R1xday × 抗菌药物使用强度,year_only_amplification,Year-only amplification,SYS_10001 | Province: No / Year: Yes,SYS_10001,systematic,Province: No / Year: Yes
beta_main[PM2.5],0.106,0.032,0.044,0.169,0.001,0.001,3417.0,2584.0,1.0,main,PM2.5,year_only_amplification,Year-only amplification,SYS_10001 | Province: No / Year: Yes,SYS_10001,systematic,Province: No / Year: Yes
beta_main[R1xday],0.135,0.031,0.075,0.195,0.0,0.001,3836.0,2826.0,1.0,main,R1xday,year_only_amplification,Year-only amplification,SYS_10001 | Province: No / Year: Yes,SYS_10001,systematic,Province: No / Year: Yes
beta_main[TA（°C）],0.112,0.036,0.046,0.181,0.0,0.001,4973.0,3320.0,1.0,main,TA（°C）,year_only_amplification,Year-only amplification,SYS_10001 | Province: No / Year: Yes,SYS_10001,systematic,Province: No / Year: Yes
beta_main[医疗水平],0.267,0.038,0.197,0.348,0.001,0.001,4111.0,3157.0,1.0,main,医疗水平,year_only_amplification,Year-only amplification,SYS_10001 | Province: No / Year: Yes,SYS_10001,systematic,Province: No / Year: Yes
beta_main[抗菌药物使用强度],0.101,0.028,0.045,0.154,0.0,0.0,4807.0,3360.0,1.0,main,抗菌药物使用强度,year_only_amplification,Year-only amplification,SYS_10001 | Province: No / Year: Yes,SYS_10001,systematic,Province: No / Year: Yes
"beta_main[牲畜饲养
-猪年底头数]",0.153,0.028,0.102,0.208,0.0,0.0,4088.0,3285.0,1.0,main,"牲畜饲养
-猪年底头数",year_only_amplification,Year-only amplification,SYS_10001 | Province: No / Year: Yes,SYS_10001,systematic,Province: No / Year: Yes
beta_main[食品消费量],0.012,0.031,-0.047,0.074,0.0,0.0,4224.0,3052.0,1.0,main,食品消费量,year_only_amplification,Year-only amplification,SYS_10001 | Province: No / Year: Yes,SYS_10001,systematic,Province: No / Year: Yes
"beta_main[饮用水
供水综合生产能力(万立方米/日)]",0.083,0.028,0.028,0.138,0.0,0.0,3801.0,3189.0,1.0,main,"饮用水
供水综合生产能力(万立方米/日)",year_only_amplification,Year-only amplification,SYS_10001 | Province: No / Year: Yes,SYS_10001,systematic,Province: No / Year: Yes
alpha,0.009,0.123,-0.221,0.246,0.005,0.003,608.0,1177.0,1.01,global,,province_only_additive,Province-only additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
sigma_province,0.643,0.092,0.474,0.827,0.003,0.002,1124.0,1563.0,1.01,global,,province_only_additive,Province-only additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
sigma_residual,0.231,0.01,0.212,0.253,0.0,0.0,3092.0,2520.0,1.0,global,,province_only_additive,Province-only additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[PM2.5],0.069,0.026,0.021,0.123,0.0,0.0,2762.0,2553.0,1.0,main,PM2.5,province_only_additive,Province-only additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[R1xday],-0.002,0.022,-0.045,0.04,0.0,0.0,3617.0,2338.0,1.0,main,R1xday,province_only_additive,Province-only additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[TA（°C）],0.003,0.019,-0.032,0.04,0.0,0.0,3437.0,2827.0,1.0,main,TA（°C）,province_only_additive,Province-only additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[医疗水平],-0.228,0.031,-0.29,-0.169,0.001,0.001,2846.0,3013.0,1.0,main,医疗水平,province_only_additive,Province-only additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[抗菌药物使用强度],0.004,0.02,-0.037,0.04,0.0,0.0,3394.0,2694.0,1.0,main,抗菌药物使用强度,province_only_additive,Province-only additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[文盲比例],0.067,0.032,0.002,0.129,0.001,0.001,3108.0,2656.0,1.0,main,文盲比例,province_only_additive,Province-only additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
"beta_main[牲畜饲养
-猪年底头数]",0.15,0.063,0.032,0.275,0.001,0.001,1814.0,2064.0,1.0,main,"牲畜饲养
-猪年底头数",province_only_additive,Province-only additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
"beta_main[饮用水
供水综合生产能力(万立方米/日)]",-0.044,0.059,-0.162,0.069,0.001,0.001,2297.0,2491.0,1.0,main,"饮用水
供水综合生产能力(万立方米/日)",province_only_additive,Province-only additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
alpha,0.02,0.117,-0.198,0.263,0.004,0.003,690.0,849.0,1.01,global,,province_only_amplification,Province-only amplification,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
sigma_province,0.652,0.095,0.471,0.837,0.003,0.002,884.0,1486.0,1.0,global,,province_only_amplification,Province-only amplification,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
sigma_residual,0.23,0.01,0.21,0.251,0.0,0.0,2961.0,2123.0,1.0,global,,province_only_amplification,Province-only amplification,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_interaction[R1xday × 抗菌药物使用强度],0.028,0.017,-0.006,0.061,0.0,0.0,3759.0,2732.0,1.0,interaction,R1xday × 抗菌药物使用强度,province_only_amplification,Province-only amplification,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[PM2.5],0.068,0.026,0.016,0.116,0.0,0.0,3549.0,2850.0,1.0,main,PM2.5,province_only_amplification,Province-only amplification,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[R1xday],-0.017,0.024,-0.062,0.032,0.0,0.0,3592.0,2921.0,1.0,main,R1xday,province_only_amplification,Province-only amplification,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[TA（°C）],0.005,0.019,-0.03,0.043,0.0,0.0,3591.0,2678.0,1.0,main,TA（°C）,province_only_amplification,Province-only amplification,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[医疗水平],-0.224,0.031,-0.285,-0.163,0.001,0.001,2555.0,2734.0,1.0,main,医疗水平,province_only_amplification,Province-only amplification,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[抗菌药物使用强度],0.009,0.02,-0.03,0.048,0.0,0.0,3853.0,2837.0,1.0,main,抗菌药物使用强度,province_only_amplification,Province-only amplification,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[文盲比例],0.068,0.032,0.005,0.131,0.001,0.001,3382.0,2838.0,1.0,main,文盲比例,province_only_amplification,Province-only amplification,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
"beta_main[牲畜饲养
-猪年底头数]",0.147,0.064,0.02,0.268,0.001,0.001,1863.0,2000.0,1.0,main,"牲畜饲养
-猪年底头数",province_only_amplification,Province-only amplification,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
"beta_main[饮用水
供水综合生产能力(万立方米/日)]",-0.049,0.06,-0.168,0.068,0.001,0.001,2015.0,2210.0,1.0,main,"饮用水
供水综合生产能力(万立方米/日)",province_only_amplification,Province-only amplification,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
alpha,0.011,0.092,-0.164,0.195,0.003,0.002,1150.0,1890.0,1.0,global,,province_year_additive,Province + year additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
sigma_province,0.502,0.077,0.362,0.662,0.002,0.001,1123.0,1621.0,1.0,global,,province_year_additive,Province + year additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
sigma_residual,0.186,0.008,0.169,0.202,0.0,0.0,3332.0,2872.0,1.0,global,,province_year_additive,Province + year additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[PM2.5],0.005,0.022,-0.039,0.049,0.0,0.0,5733.0,2828.0,1.0,main,PM2.5,province_year_additive,Province + year additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[R1xday],-0.0,0.019,-0.037,0.037,0.0,0.0,5602.0,2884.0,1.0,main,R1xday,province_year_additive,Province + year additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[TA（°C）],0.025,0.019,-0.014,0.06,0.0,0.0,5521.0,2826.0,1.0,main,TA（°C）,province_year_additive,Province + year additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[医疗水平],0.124,0.051,0.019,0.222,0.001,0.001,3142.0,2653.0,1.0,main,医疗水平,province_year_additive,Province + year additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[抗菌药物使用强度],0.008,0.016,-0.024,0.038,0.0,0.0,5468.0,2734.0,1.0,main,抗菌药物使用强度,province_year_additive,Province + year additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[文盲比例],0.025,0.036,-0.041,0.102,0.001,0.001,4097.0,2924.0,1.0,main,文盲比例,province_year_additive,Province + year additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
"beta_main[牲畜饲养
-猪年底头数]",0.025,0.063,-0.102,0.144,0.001,0.001,2404.0,2448.0,1.0,main,"牲畜饲养
-猪年底头数",province_year_additive,Province + year additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
"beta_main[饮用水
供水综合生产能力(万立方米/日)]",-0.007,0.049,-0.102,0.084,0.001,0.001,2444.0,2465.0,1.0,main,"饮用水
供水综合生产能力(万立方米/日)",province_year_additive,Province + year additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
alpha,0.009,0.093,-0.167,0.192,0.003,0.002,1045.0,1925.0,1.0,global,,province_year_amplification,Province + year amplification,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
sigma_province,0.514,0.08,0.365,0.667,0.002,0.002,1111.0,1821.0,1.0,global,,province_year_amplification,Province + year amplification,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
sigma_residual,0.185,0.008,0.169,0.2,0.0,0.0,4115.0,3013.0,1.0,global,,province_year_amplification,Province + year amplification,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_interaction[R1xday × 抗菌药物使用强度],0.017,0.014,-0.011,0.044,0.0,0.0,4721.0,2916.0,1.0,interaction,R1xday × 抗菌药物使用强度,province_year_amplification,Province + year amplification,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[PM2.5],0.005,0.022,-0.04,0.048,0.0,0.0,5309.0,2597.0,1.0,main,PM2.5,province_year_amplification,Province + year amplification,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[R1xday],-0.009,0.02,-0.047,0.033,0.0,0.0,4438.0,2747.0,1.0,main,R1xday,province_year_amplification,Province + year amplification,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[TA（°C）],0.026,0.018,-0.011,0.06,0.0,0.0,5427.0,2663.0,1.0,main,TA（°C）,province_year_amplification,Province + year amplification,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[医疗水平],0.121,0.052,0.019,0.216,0.001,0.001,3912.0,3059.0,1.0,main,医疗水平,province_year_amplification,Province + year amplification,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[抗菌药物使用强度],0.012,0.016,-0.019,0.043,0.0,0.0,5689.0,3062.0,1.0,main,抗菌药物使用强度,province_year_amplification,Province + year amplification,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[文盲比例],0.026,0.038,-0.045,0.103,0.001,0.001,4820.0,3041.0,1.0,main,文盲比例,province_year_amplification,Province + year amplification,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
"beta_main[牲畜饲养
-猪年底头数]",0.017,0.064,-0.103,0.142,0.001,0.001,2319.0,2579.0,1.0,main,"牲畜饲养
-猪年底头数",province_year_amplification,Province + year amplification,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
"beta_main[饮用水
供水综合生产能力(万立方米/日)]",-0.009,0.049,-0.099,0.09,0.001,0.001,2816.0,2907.0,1.0,main,"饮用水
供水综合生产能力(万立方米/日)",province_year_amplification,Province + year amplification,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
alpha,0.009,0.023,-0.034,0.056,0.0,0.0,4759.0,2658.0,1.0,global,,year_only_additive,Year-only additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
sigma_residual,0.413,0.017,0.38,0.449,0.0,0.0,4512.0,2828.0,1.0,global,,year_only_additive,Year-only additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[PM2.5],0.099,0.031,0.04,0.162,0.001,0.0,3483.0,3326.0,1.0,main,PM2.5,year_only_additive,Year-only additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[R1xday],0.123,0.03,0.062,0.181,0.001,0.0,3216.0,2954.0,1.0,main,R1xday,year_only_additive,Year-only additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[TA（°C）],0.098,0.037,0.031,0.172,0.001,0.001,3818.0,2848.0,1.0,main,TA（°C）,year_only_additive,Year-only additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[医疗水平],0.258,0.037,0.186,0.33,0.001,0.001,2838.0,2548.0,1.0,main,医疗水平,year_only_additive,Year-only additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[抗菌药物使用强度],0.095,0.028,0.04,0.15,0.0,0.001,4479.0,2647.0,1.0,main,抗菌药物使用强度,year_only_additive,Year-only additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
beta_main[文盲比例],-0.036,0.03,-0.095,0.023,0.001,0.0,3695.0,2981.0,1.0,main,文盲比例,year_only_additive,Year-only additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
"beta_main[牲畜饲养
-猪年底头数]",0.155,0.027,0.102,0.21,0.0,0.0,3314.0,3182.0,1.0,main,"牲畜饲养
-猪年底头数",year_only_additive,Year-only additive,SYS_10002 | Province: No / Year: Yes,SYS_10002,systematic,Province: No / Year: Yes
